ID,Review Date,Location,Hotel/Restaurant name,Review
rn542822253,"Reviewed November 23, 2017 ", Karon,Baan Sailom Restaurant,you may find various foods with affordable prices. located in Karon and service quality is ok. stuff is also fine.
rn534890753,"Reviewed October 21, 2017 ", Karon,Baan Sailom Restaurant,"The restaurant is located in the Baan sailor hotel. Service is nice, most of stuff speaks English. the food quality is good, but i wouldn't  say better, than other cafes located around."
rn526498915,"Reviewed September 22, 2017 ", Karon,Baan Sailom Restaurant,"The Pizza , Thai food , spring rolls, coffee etc everything were good but they need to improve the service .."
rn517612994,"Reviewed August 26, 2017 ", Karon,Baan Sailom Restaurant,"We passed this the night before and it looked nice and was busy, always a good sign. The weather today was poor, rainy etc so decided to take a walk. It was late lunchtime and we dropped in .... The staff are good and helpful...More"
rn576484639,Reviewed 3 weeks ago , Karon,Baan Sailom Restaurant,The food was really bad not even hot only som watery panang . My husband order red curry but tasted the same. It felt like rest over both how it’s tasted and the fact that wasn’t heated only little warmed. To bad . Can’t recommend...More
rn571574450,"Reviewed April 6, 2018 ", Karon,Baan Sailom Restaurant,"We had lunch here, the service was good and very fast. The fresh fruit shakes were amazing! We had the mango and watermelon ones! So far the best shakes.
The food was good we had a seafood curry and a prawn pad Thai.
The only...More"
rn566829477,"Reviewed March 16, 2018 ", Karon,Baan Sailom Restaurant,This restaurant offers good Thai as well as international food. Prices are affordable and quality is good. Staff are very helpful.
rn557857318,"Reviewed February 1, 2018 ", Karon,Baan Sailom Restaurant,We have been staying at the Baan Sailom hotel for three weeks and have eaten at the Baan Salom restaurant many times. We are in our 60s and from the United States. Although my personal favorite is the Thai spicy mango salad and the spring...More
rn549709299,"Reviewed December 28, 2017 ", Karon,Baan Sailom Restaurant,This is a good Thai restaurant who lies beside the Phuket Orchid Resort. Good thai food and very friendly staff who works here. Always full of people and guests proofs that it is good food here. Good prices and they also serve food from other...More
rn543320894,"Reviewed November 26, 2017 ", Karon,Baan Sailom Restaurant,"This is a good resataurant, close to the beach.
I found the interior cozy and the service friendly and speedy.
At the time there was an offer for a (small) pizza for only 150 bath!"
rn542822253,"Reviewed November 23, 2017 ", Karon,Baan Sailom Restaurant,you may find various foods with affordable prices. located in Karon and service quality is ok. stuff is also fine.
rn534890753,"Reviewed October 21, 2017 ", Karon,Baan Sailom Restaurant,"The restaurant is located in the Baan sailor hotel. Service is nice, most of stuff speaks English. the food quality is good, but i wouldn't  say better, than other cafes located around."
rn526498915,"Reviewed September 22, 2017 ", Karon,Baan Sailom Restaurant,"The Pizza , Thai food , spring rolls, coffee etc everything were good but they need to improve the service .."
rn517612994,"Reviewed August 26, 2017 ", Karon,Baan Sailom Restaurant,"We passed this the night before and it looked nice and was busy, always a good sign. The weather today was poor, rainy etc so decided to take a walk. It was late lunchtime and we dropped in .... The staff are good and helpful...More"
rn576484639,Reviewed 3 weeks ago , Karon,Baan Sailom Restaurant,The food was really bad not even hot only som watery panang . My husband order red curry but tasted the same. It felt like rest over both how it’s tasted and the fact that wasn’t heated only little warmed. To bad . Can’t recommend...More
rn571574450,"Reviewed April 6, 2018 ", Karon,Baan Sailom Restaurant,"We had lunch here, the service was good and very fast. The fresh fruit shakes were amazing! We had the mango and watermelon ones! So far the best shakes.
The food was good we had a seafood curry and a prawn pad Thai.
The only...More"
rn566829477,"Reviewed March 16, 2018 ", Karon,Baan Sailom Restaurant,This restaurant offers good Thai as well as international food. Prices are affordable and quality is good. Staff are very helpful.
rn557857318,"Reviewed February 1, 2018 ", Karon,Baan Sailom Restaurant,We have been staying at the Baan Sailom hotel for three weeks and have eaten at the Baan Salom restaurant many times. We are in our 60s and from the United States. Although my personal favorite is the Thai spicy mango salad and the spring...More
rn549709299,"Reviewed December 28, 2017 ", Karon,Baan Sailom Restaurant,This is a good Thai restaurant who lies beside the Phuket Orchid Resort. Good thai food and very friendly staff who works here. Always full of people and guests proofs that it is good food here. Good prices and they also serve food from other...More
rn543320894,"Reviewed November 26, 2017 ", Karon,Baan Sailom Restaurant,"This is a good resataurant, close to the beach.
I found the interior cozy and the service friendly and speedy.
At the time there was an offer for a (small) pizza for only 150 bath!"
rn542822253,"Reviewed November 23, 2017 ", Karon,Baan Sailom Restaurant,you may find various foods with affordable prices. located in Karon and service quality is ok. stuff is also fine.
rn534890753,"Reviewed October 21, 2017 ", Karon,Baan Sailom Restaurant,"The restaurant is located in the Baan sailor hotel. Service is nice, most of stuff speaks English. the food quality is good, but i wouldn't  say better, than other cafes located around."
rn526498915,"Reviewed September 22, 2017 ", Karon,Baan Sailom Restaurant,"The Pizza , Thai food , spring rolls, coffee etc everything were good but they need to improve the service .."
rn517612994,"Reviewed August 26, 2017 ", Karon,Baan Sailom Restaurant,"We passed this the night before and it looked nice and was busy, always a good sign. The weather today was poor, rainy etc so decided to take a walk. It was late lunchtime and we dropped in .... The staff are good and helpful...More"
rn578733631,Reviewed 1 week ago , Kata Beach,Cairo Restaurant,"We called in just as we needed wifi and I thought I would be a milk-less coconut smoothie, so we could use the wifi. It was to die for. So good my daughter had to order one too. Not sure what the food it like...More"
rn575319521,Reviewed 3 weeks ago , Kata Beach,Cairo Restaurant,"I was in phuket for 10 days with my friends , this is he best place we found out ! Excellent food my favourite was lamb in yoghurt sauce , they served amazing hookah and good beer !
The staff is friendly i want to...More"
rn574251866,Reviewed 4 weeks ago , Kata Beach,Cairo Restaurant,"Had dinner at the Cairo two nights ago. The food was amazing and the service terrific. We asked the waiter for his suggestions and we had hummus, pita, the barbecue platter for two and a salad. Probably more that double what we could eat. Suggest...More"
rn572803836,"Reviewed April 12, 2018 ", Kata Beach,Cairo Restaurant,The food is excellent and we also checked out their sheesha lounge. Only comment is that the staff were busy arguing with each other which is not very professional. Otherwise great food and experience.
rn572346637,"Reviewed April 9, 2018 ", Kata Beach,Cairo Restaurant,This restuarant has a lot of arabic dishes from Gulf to Labanese Barbeque dishes and Egyption food like Kushari as well as Italian cuisine. Everythig I ordered was properly cooked and delicious. Service was pretty fast and the price was average.
rn571962513,"Reviewed April 8, 2018 ", Kata Beach,Cairo Restaurant,"a spoon of hummus costs you approx. 50 bhat and one portion of hummus costs 150 bhat, do the math?! It's ridiculously overpriced and not worth a visit at all. Staff was rude and they actually tried to rip us off. We only ordered 5...More"
rn567873579,"Reviewed March 21, 2018 ", Kata Beach,Cairo Restaurant,"Yes the beer is served in plastic glasses, but didn’t effect the taste and I respect its due to religious beliefs, the mixed grill was tremendous and service good. Quickly served, clean and impeccable toilets. Recommend"
rn567618231,"Reviewed March 20, 2018 ", Kata Beach,Cairo Restaurant,dine there once. good food. tasty. fast service. they bring the check into arabic language ....and no electronic receipt so no idea if what they charge is correct...strange they had no deserts.....i loved some baklava.... :) big portions...nice...humus...nice and very tasty falafel and fattoush....waiter knew...More
rn565251360,"Reviewed March 8, 2018 ", Kata Beach,Cairo Restaurant,Don't order thai food but arab dishes is good. Tom Yum a bit salty and the portion is small with high price. We chose this restaurant because it's halal.
rn561886018,"Reviewed February 21, 2018 ", Kata Beach,Cairo Restaurant,"The beer was served in an ugly red plastic glass...the food is acceptable, we choose only a pad thai. The atmosphere is not for an European."
rn557696584,"Reviewed February 1, 2018 ", Kata Beach,Cairo Restaurant,Had lunch at this place during my recent trip to Phuket.. the taste of food was excellent.. soothing ambience and the staff was courteous and very welcoming.
rn556720626,"Reviewed January 27, 2018 ", Kata Beach,Cairo Restaurant,"We travelled through Thailand for 3-weeks so this was one of the few non-Thai meals. We had dolmades, hummus with pita and lamb, and a cabbage-cucumber salad with fried pita. Only the chewy lamb was a disappointment. Everything else was delicious."
rn554847538,"Reviewed January 19, 2018 ", Kata Beach,Cairo Restaurant,"we were to have lunch at the Lebanese restaurant across the street, but the boss had yet to show up when it was already noon. so we just crossed the street and ate at cairo restaurant.
the good:
- friendly staff, not much help on...More"
rn551030254,"Reviewed January 2, 2018 ", Kata Beach,Cairo Restaurant,"We went to the smaller restaurant next to Patong Beach and had the mixed seafood and kebab, fries and salad.
All was excellent and the fish cooked to perfection, we had nearly 2kilos of fish and price came in at 1,250thb for the fish."
rn550303157,"Reviewed December 30, 2017 ", Kata Beach,Cairo Restaurant,"This was one of my best meals in phuket. The food is halaal and alcohol is not sold on the premises however they do allow you to purchase your own and bring it in.
The barbecued prawns are quite big and fresh. The waiter suggested...More"
rn549894373,"Reviewed December 28, 2017 ", Kata Beach,Cairo Restaurant,The food here was tasty but the staff claim to know little English and proceed to rip you off by bringing loads of starters you didn’t for that could feed a small army and charging you a fortune at the end. Our most expensive meal...More
rn549090891,"Reviewed December 24, 2017 ", Kata Beach,Cairo Restaurant,"The food was well prepared and the taste of the ribs was to die for. Although the rice on the mandi meat i ordered felt a bit weird, it did not stop me from finishing my meal."
rn546943878,"Reviewed December 13, 2017 ", Kata Beach,Cairo Restaurant,We went as a large party of 15 which included 5 children aged 7-17 who sat on a different table to adults. Waiters appeared to talk very limited English however think this is a cunning ploy to ensure you end up with a massive bill!!...More
rn546574255,"Reviewed December 11, 2017 ", Kata Beach,Cairo Restaurant,"Trust me. I am a foodie. This restaurant has delicious food. They have authentic Egyptian food, they also have seafood dishes and dishes that appeal to everyone. The owners are very friendly & truly want to give the guest a great experience. The food is...More"
rn545702498,"Reviewed December 7, 2017 ", Kata Beach,Cairo Restaurant,Nice looking place with a welcoming staff. I had some kind lamb and hummus with pita combo for 400 THB. It was good. Enough meat for me but kinda of skimpy on the hummus. The pita was like the kind you would buy at the...More
rn535841404,"Reviewed October 25, 2017 ", Kata Beach,Cairo Restaurant,"Looking for a restaurant that sells halaal food was a bit of a struggle in Patong but we found a lovely Egyptian restaurant serving this! We were welcomed really well and even though the prices were a bit high, I couldn't complain as the value...More"
rn535796560,"Reviewed October 24, 2017 ", Kata Beach,Cairo Restaurant,"This is as Egyptian as you can expect many miles away from Cairo. The decor, music , staff were just like in a Cairo restaurant. We asked for the food to be prepared Egyptian style and for the most part the taste was there. Loved...More"
rn535579167,"Reviewed October 24, 2017 ", Kata Beach,Cairo Restaurant,We had a delicious meal. Food was fresh. Good size servings. Service was fast. Was a clean restaurant inside. You can smoke inside if desired. Price is a tad expensive but still nothing to worry about.
rn531681031,"Reviewed October 10, 2017 ", Kata Beach,Cairo Restaurant,"Very nice taste and flavors fried rice and
Sea food is woow.. staff is very helpful you should try it"
rn529747343,"Reviewed October 3, 2017 ", Kata Beach,Cairo Restaurant,"I see that other people haven't had the best service, but I didn't have that trouble. Maybe this is because there weren't many people eating as it was close to 9 when I went in. I got Lamb Kebob with curry rice. The rice was...More"
rn528490949,"Reviewed September 30, 2017 ", Kata Beach,Cairo Restaurant,I need a 0-star rating for this. Rude staff forgot our order and food took forever. When I questioned about the delay the manager said he only had one kitchen and many orders. I’d rather go hungry than eat at this place again.
rn526866567,"Reviewed September 23, 2017 ", Kata Beach,Cairo Restaurant,"Great ambiance and feeling centre of care. I had my older son there where they took over the preparation and they really made my son feeling special and happy.
The food I great and the serving is wwortj deserving."
rn522841627,"Reviewed September 9, 2017 ", Kata Beach,Cairo Restaurant,"it was a bad experience.
first of we went to the restaurant cause it is an Egyptian restaurant and the people there convinced us that we are gonna have a special services and prices. and off-course that was not true.
it was really expensive, and...More"
rn518344711,"Reviewed August 28, 2017 ", Kata Beach,Cairo Restaurant,"This place looks interesting when you're walking by and you may be temped to give it a try, but do yourself a favor and keep walking. It was one of the more expensive restaurants in Patong and the second worst food that i had there...More"
rn511621032,"Reviewed August 11, 2017 ", Kata Beach,Cairo Restaurant,"We had late dinner grilled chicken cubes and bryani shrimp and mutabbal like hummos
All were great taste and fresh and the service is great too.
For sure I come again."
rn509942860,"Reviewed August 8, 2017 ", Kata Beach,Cairo Restaurant,"It was cerainly the best lobster in Tailand , thank you for all the good food and service.I hope to come back again and again."
rn507361173,"Reviewed July 31, 2017 ", Kata Beach,Cairo Restaurant,"Food was OK but pricey comparing to the Quality . Service was great and fast , a lot of options are available ."
rn504152554,"Reviewed July 21, 2017 ", Kata Beach,Cairo Restaurant,"We go for lunch and we ordered some Egyptians dishes, the food was very good, the place also clean and beautiful staff but the prices some thing high"
rn503327633,"Reviewed July 18, 2017 ", Kata Beach,Cairo Restaurant,"Average food, overpriced, rude and aggressive owner.
Food served in haphazard order, once served we were ignored, terrible service."
rn501262642,"Reviewed July 12, 2017 ", Kata Beach,Cairo Restaurant,"Nice food and Halal must to try
Serving grills and rice
Friendly staff
Nice atmosphere
Bit expensive
I like it"
rn487972861,"Reviewed May 26, 2017 ", Kata Beach,Cairo Restaurant,"We went there once and it will be the last for sure due to their bad service, tasteless dishes and noisy ambience. It's not suitable for families at all. Moreover, they serve you with small quantity of food and make you pay more than expected....More"
rn483797716,"Reviewed May 12, 2017 ", Kata Beach,Cairo Restaurant,"We came here for lunch, it's reasonably priced, nothing is really cheap in Phuket. This place is more reasonable then other Arab themed eateries in the vicinity.
We enjoyed our lunch and would return."
rn483678131,"Reviewed May 12, 2017 ", Kata Beach,Cairo Restaurant,"Being in Patong we wanted to try some arabic food and we come across Cairo Restaurant, it was empty on a busy evening ( bad sign) but we went in any way. Big dissapointment, the portion are very small and the price very big considering...More"
rn480096331,"Reviewed April 29, 2017 ", Kata Beach,Cairo Restaurant,"Very tasty and affordable.
Halaal but serves alcohol.
Variety to choose from.
There are two restaurants. One in the main road and one in beach road. I liked the one in the main road. Inside has air con.
Their english isn't really that good so...More"
rn479885021,"Reviewed April 28, 2017 ", Kata Beach,Cairo Restaurant,"We shared a platter of lamb kebab hummus and 2 naan breads it was for lunch so it was ample. I had ice coffee and a soft drink.
Service was prompt"
rn478800486,"Reviewed April 25, 2017 ", Kata Beach,Cairo Restaurant,"Absolutely one of the best restaurants in Patong Beach. The food is truly authentic and flavoursome cooked the traditional way whatever cuisine you are having.
What makes this restaurant stand out above the rest is the lovely staff and owners. Very lovely men who make...More"
rn476058699,"Reviewed April 16, 2017 ", Kata Beach,Cairo Restaurant,"Not delicious at all, expensive, i couldn't continue eating my meal . Don't try it if you want to enjoy ur meal ."
rn476058004,"Reviewed April 16, 2017 ", Kata Beach,Cairo Restaurant,They promissed a good meal but simply we were very hungry and didnt eat well because it is not tasty and when we got the bill it was very expensive for nothing i am very angry
rn475151168,"Reviewed April 12, 2017 ", Kata Beach,Cairo Restaurant,"We happened to find this place late one night when we were wandering and were impressed with the meal.
We ordered the seafood rice & a chicken & beef with rice then a cheese salad.
The best dish was the seafood rice although it was...More"
rn473639087,"Reviewed April 8, 2017 ", Kata Beach,Cairo Restaurant,Very delicious food and value for money. This is for arabian people who are looking for eastern food either its Egyptian or Lebanese or from Gulf they can find what ever they want
rn472006587,"Reviewed April 1, 2017 ", Kata Beach,Cairo Restaurant,"Our bill had three extra items (seven items instead of four, 1700BHT instead of 900BHT). We called the manager. He made an excuse, saying they got it confused with another table. Trouble was, we were the ONLY table (we were there mid-afternoon; no one else...More"
rn469126980,"Reviewed March 21, 2017 ", Kata Beach,Cairo Restaurant,I don't know how this place received good reviews! Waiter was rude and useless. Food overpriced and nasty. Prices shown were not the prices on the bill! Old reheated meat. Steer clear guys! Lots of other really nice places nearby for mideast food.
rn466767758,"Reviewed March 13, 2017 ", Kata Beach,Cairo Restaurant,"Very bad customer service at very high price , the food is not worth a 5 THB , the waiters just like they never sow women's in their life and they are very unfriendly ....
Plenty Arabic food in Patong and no need to eat...More"
rn466413600,"Reviewed March 11, 2017 ", Kata Beach,Cairo Restaurant,"it starts with the Egyptian guy outside who welcomes you in, a very nice and funny guy. the place is really clean, and has a very nice ambiance especially with the old Arabic quiet songs, the service really fast and food tasted good, and all...More"
rn464184355,"Reviewed March 2, 2017 ", Kata Beach,Cairo Restaurant,"Easier to bullet point this one!
- poor service
- disinterested vacant male taking the order
- i repeated order back, certain items did not arrive
- such said items did appear on the bill!
- items on the bill priced higher than advertised on...More"
rn463698513,"Reviewed March 1, 2017 ", Kata Beach,Cairo Restaurant,"We visited the place as a family with kids,,, the food arrived in random order and even though we do a almost empty restaurant then we managed to see how people that arrived later got their food.....
they served my wife's dish first..... then mine....our...More"
rn462834541,"Reviewed February 25, 2017 ", Kata Beach,Cairo Restaurant,"Near the Patong nightlife, this restaurant serves egyptian, arabic, and now also thai cuisine, with a marvelous egyptian ornamented ambience.
The cheese bread is a must-have!
For the meat lovers: lamb meat BBQ
For the sea lovers: arabic seafood rice"
rn459861726,"Reviewed February 14, 2017 ", Kata Beach,Cairo Restaurant,"Very clean and friendly staff, food is good. I recommend this place, I got the mix plate, Laban and tabouli and everything was nice."
rn455637549,"Reviewed January 29, 2017 ", Kata Beach,Cairo Restaurant,When I in homesick must be in cairo restaurant in central of patong beach many dishes is tasty and sea food is fresh.
rn454924067,"Reviewed January 26, 2017 ", Kata Beach,Cairo Restaurant,Visited here didn't think it would be much but we really enjoyed. We had mixed grill butter bread and cheese samosas which were amazing. Id recommend people to go here. Staff here were nice and helpful.
rn453477171,"Reviewed January 19, 2017 ", Kata Beach,Cairo Restaurant,We tryed this place and ended up waiting 35mins + for food the music was terrible and the service was well there was none and some man with shifty eyes high up looking at everyone ( totaly dodge ) would not recommend to my enemy!!!!
rn451801814,"Reviewed January 13, 2017 ", Kata Beach,Cairo Restaurant,"Good food although a little overpriced. Staff were not sure of what was in some menu items, did not come back to see if we wanted more drinks. The hummus was good and the garlic bread."
rn451682520,"Reviewed January 13, 2017 ", Kata Beach,Cairo Restaurant,"Best place to eat eastern food , reasonable price and nice staff .
Good location , very nice service
You can try the mixed grill , you will like it"
rn450918623,"Reviewed January 10, 2017 ", Kata Beach,Cairo Restaurant,"this restaurant was just opposite to our hotel and was very pleasasnt for my wife as she had egyptian roots. the food was really good, with reasonable portions, clean and helpful waiter, but prices were on the upper side. a mix grilled platter is around...More"
rn450659254,"Reviewed January 9, 2017 ", Kata Beach,Cairo Restaurant,"Best food option in Patong area. Lamb shwarma so delicious. Staff very accommodating.
Pricing also very good"
rn449787553,"Reviewed January 5, 2017 ", Kata Beach,Cairo Restaurant,"Lets first get this straight.. there are two branches of Cairo Restaurants in patong, On closer to Banana Walk and Holiday Inn and the other, a smaller (and better) branch closer to Graceland, Deevana side.
The latter Cairo restaurant is simply the best. We were...More"
rn446824071,"Reviewed December 26, 2016 ", Kata Beach,Cairo Restaurant,"Great flavours, accommodating staff! Cannot recommend highly enough. Will definitely be back!
Great pricing and value for money"
rn446556115,"Reviewed December 25, 2016 ", Kata Beach,Cairo Restaurant,This is the worst middle eastern food I ever had. The place is pumping with music like you are in the night club. Portions are small and stuff is like it has ADHD. I won't get back here even if they give food for free....More
rn446408792,"Reviewed December 24, 2016 ", Kata Beach,Cairo Restaurant,"We stopped by here on our way to the hotel from our beach day. We had the chicken plate with salad and fries, and the lamb with vegetables and hummus. It was fantastic. Both plates were devoured and the service was wonderful. The meat was...More"
rn444471472,"Reviewed December 15, 2016 ", Kata Beach,Cairo Restaurant,"I went to this restaurant with some friends. The waiter wasn't the friendliest person, the food was average and the prices were ridiculous. A friend ordered a shawarma and I order one too however mine came with chips and I was charged an excessive 250...More"
rn443694862,"Reviewed December 12, 2016 ", Kata Beach,Cairo Restaurant,Good place to take a lunch or dinner for Arabic halal food for muslims and specially for Egyptian they will feel at home
rn442557568,"Reviewed December 7, 2016 ", Kata Beach,Cairo Restaurant,Please check your bill before you pay coz they are adding extra charge for nothing but the food was not bad
rn441834834,"Reviewed December 3, 2016 ", Kata Beach,Cairo Restaurant,"Not a friendly place. Very strange managers walking around the restaurant as if on speed.
Food tasted ok - however didn't feel so well after 45 minutes."
rn441678625,"Reviewed December 3, 2016 ", Kata Beach,Cairo Restaurant,"I've visiting Phuket the last three years and have never had a bad meal at this place. Is it a little pricey?...I guess maybe by Thailand standards, but you get what you pay for. The portions are huge and the flavors are incredible. If you're...More"
rn441395030,"Reviewed December 1, 2016 ", Kata Beach,Cairo Restaurant,Nice fotos on the menu bad plates and very bad food taste the staff terrible very expensive compare with the service quality of food and very bad staff
rn438638310,"Reviewed November 19, 2016 ", Kata Beach,Cairo Restaurant,"We ate here 3 years ago and I noted back then that the male staff (Lebanese?) were staring at us (2 Caucasian females) the whole time, and that the wait staff (Burmese, I believe) were treated appallingly by them. No jolly flirtatious owner like described...More"
rn438152798,"Reviewed November 17, 2016 ", Kata Beach,Cairo Restaurant,We were looking to eat some Arabic or Turkish food and found this place.The whole restaurant ambiance is really good. They have good amount of dishes in their menu but food prices are a bit high but food taste is really good special sheesh tauk...More
rn437057214,"Reviewed November 14, 2016 ", Kata Beach,Cairo Restaurant,"Eaten here many times before when visiting Phuket. Still good but food quality has gone down a bit and so has portion sizes. Food doesn't come piping hot like it used too.
Still good value bit may choose another first choice go to place ."
rn425576837,"Reviewed October 6, 2016 ", Kata Beach,Cairo Restaurant,"I still dream about this place.... What a restaurant, maybe the best place we ate in our trip to Thailand! The environment is perfect, you really fell in middle East, the loud Egyptian music on the background, the decoration, everything very harmonic. The food is...More"
rn423172552,"Reviewed September 28, 2016 ", Kata Beach,Cairo Restaurant,"Ate here with my family! Servings are not big! Above average price, food was good though! Won't be back"
rn422808346,"Reviewed September 27, 2016 ", Kata Beach,Cairo Restaurant,"Not worth at all. Terrible food and bad staff
Very arrogant also not courteous .
The interiors just are deceptive"
rn419347410,"Reviewed September 16, 2016 ", Kata Beach,Cairo Restaurant,"Most expensive restaurants I ate in during my 6 day stay in Phuket and the food is not worth it.
The only bless was that they used to serve shisha, but they stopped now since its prohibited all over Thailand now."
rn416849790,"Reviewed September 10, 2016 ", Kata Beach,Cairo Restaurant,I thought that finally i will eat egyptian food but i shocked when i recieved my order ( hamam - bashamel - molokheya gambary - kebda ) it was a very bad restaurant but the staff was good and i told them about the food...More
rn415977839,"Reviewed September 7, 2016 ", Kata Beach,Cairo Restaurant,I wanted a change from Thai and sea food and looked for an arab restaurant. the restaurant is in the center of Patong near its famous mall. The food was ok as hummus and tabouleh were not that great. the grill was ok and more...More
rn414548587,"Reviewed September 4, 2016 ", Kata Beach,Cairo Restaurant,"Are here and had a yogurt dip and some BBQ meats. Set me back 700 baht. Very expensive.
Food was tasty, service was good as was the atmosphere.
I would go back but struggling to justify the prices.
Will try the meat platter but priced...More"
rn413359232,"Reviewed August 31, 2016 ", Kata Beach,Cairo Restaurant,"The location in the main road, alot of arabs gathering there, food not too bad but the price is unbelievable, we just ate lunch in the meridian which was much cheaper, i suggest the second restaurant in the road of mercury hotel opposite of holiday...More"
rn410391992,"Reviewed August 24, 2016 ", Kata Beach,Cairo Restaurant,"Went there for dinner and havnt been disappointed . Very good Oriental food , very tasty , nice seafood too. Correct prices. Staff was very friendly , would highly recommend ."
rn410391734,"Reviewed August 24, 2016 ", Kata Beach,Cairo Restaurant,"Very tasty food!!! Lots of variety for middle eastern food. We got the mussels as well which were cheaper then we thought!!!
The staff were friendly and really helped us! Plus the food was fast!
Highly suggest it!"
rn407337705,"Reviewed August 19, 2016 ", Kata Beach,Cairo Restaurant,"we were five of us and the food was simple and basic. food was both pleasing and basic, our waiter mustafa was articulate and very helpful. a few items were not to our taste but maybe because we were comparing with the food we had...More"
rn406492180,"Reviewed August 17, 2016 ", Kata Beach,Cairo Restaurant,"Today me and my friends going to Cairo we tast grilled chicken, kababs with rice ,shrimp and fresh lime all things are much delicious and tasty I love that price and quality both are very good"
rn404017302,"Reviewed August 11, 2016 ", Kata Beach,Cairo Restaurant,the owners tricked me into taking pigeons which they probably had left over. They were horrible and without telling me the price they charged me later THB 1500 for a couple of pigeons that were no bigger than the palm of my hand. The excuse...More
rn404002251,"Reviewed August 11, 2016 ", Kata Beach,Cairo Restaurant,"Ask for Mustafa.
He was our waiter for the evening. From the extensive menu, he gave us lots of recommendations and suggestions. Complimentary garlic bread and complimentary North African tea to finish.
Good food, extensive menu, service was above and beyond"
rn403211354,"Reviewed August 9, 2016 ", Kata Beach,Cairo Restaurant,"We stayed in Phuket for 4 nights and literally we ate at Cairo almost every night. Best food, best staff, and best service. All those visiting Phuket must give a visit to Cairo Rest at least once."
rn403057045,"Reviewed August 8, 2016 ", Kata Beach,Cairo Restaurant,The restaurant is a big flop. The food is horrible. First thing when we sat the waiter (Egyptian) offered us roast pigeons fresh from the oven. The actually looked like a pair of rats. Then he charged us 1500 Bahts for it. When we told...More
rn398696935,"Reviewed July 29, 2016 ", Kata Beach,Cairo Restaurant,Walked in off the street on spec and immediately greeted by Mustafa who was brilliant. With his help we ordered a range of sensational food the whole family enjoyed. In addition to the great food Mustafa was attentive and entertained the kids with engaging conversation...More
rn395641170,"Reviewed July 22, 2016 ", Kata Beach,Cairo Restaurant,I have been thier many time every year i use to visit it is realy amazing with gr8 shesha this year i will visit also sooon <f0><U+009F><U+0091><U+008D><f0><U+009F><U+008F><U+00BB><f0><U+009F><U+0091><U+008D><f0><U+009F><U+008F><U+00BB><f0><U+009F><U+0091><U+008D><f0><U+009F><U+008F><U+00BB><f0><U+009F><U+0091><U+008D><f0><U+009F><U+008F><U+00BB><f0><U+009F><U+0091><U+008D><f0><U+009F><U+008F><U+00BB><f0><U+009F><U+0091><U+008D><f0><U+009F><U+008F><U+00BB><f0><U+009F><U+0091><U+008D><f0><U+009F><U+008F><U+00BB><f0><U+009F><U+0091><U+008D><f0><U+009F><U+008F><U+00BB><f0><U+009F><U+0091><U+008D><f0><U+009F><U+008F><U+00BB><f0><U+009F><U+0091><U+008D><f0><U+009F><U+008F><U+00BB><f0><U+009F><U+0091><U+008D><f0><U+009F><U+008F><U+00BB><f0><U+009F><U+0091><U+008D><f0><U+009F><U+008F><U+00BB><f0><U+009F><U+0091><U+008D><f0><U+009F><U+008F><U+00BB><f0><U+009F><U+0091><U+008D><f0><U+009F><U+008F><U+00BB><f0><U+009F><U+0091><U+008D><f0><U+009F><U+008F><U+00BB><f0><U+009F><U+0091><U+008D><f0><U+009F><U+008F><U+00BB><f0><U+009F><U+0091><U+008D><f0><U+009F><U+008F><U+00BB>
rn394135504,"Reviewed July 18, 2016 ", Kata Beach,Cairo Restaurant,"we eat there twice, was during the off peak season so it was not to busy, service was quick and the food was delicious, staff were friendly, by Thai standards this is not the cheapest place to eat."
rn391754328,"Reviewed July 12, 2016 ", Kata Beach,Cairo Restaurant,I dont think it deserve to wait 30 min of pepper steak that much + price of 400 BT for nothing... Not recommanded... You can try other places it has the taste of food and flavor
rn390004087,"Reviewed July 7, 2016 ", Kata Beach,Cairo Restaurant,"Went there for a mixed plate and got a small sad mixture of dry meats with no dips or bread that cost quite a lot (by Phuket standards)
Paid the bill and got the wrong change. Convinced it wasnt a mistake by the way it...More"
rn389571477,"Reviewed July 5, 2016 ", Kata Beach,Cairo Restaurant,"During our trip, we mainly frequented to this place. Having a lot of their restaurants in patong, it's a place you can't miss. The food was good, the place was fairly clean and comfortable."
rn389470954,"Reviewed July 5, 2016 ", Kata Beach,Cairo Restaurant,Good food however slightly noisy ambiance. Staff was very helpful and attentive. Alterations were made to our order as requested
rn388201477,"Reviewed July 1, 2016 ", Kata Beach,Cairo Restaurant,This is definitely the best Arab restaurant in the Patong area with the variety of many delicious foods to choose from. Being an Arab guy myself I know how Arab food taste this place bring you the original flavor of the traditional real taste. If...More
rn382391161,"Reviewed June 14, 2016 ", Kata Beach,Cairo Restaurant,"We would like to offer the best restaurant in patong beach,phuket.
You will enjoy with a good time to visit here and will be back again as soon as well."
rn381317043,"Reviewed June 10, 2016 ", Kata Beach,Cairo Restaurant,"A very nice restaurant on a busy street. The menu includes all the favourite middle eastern dishes. The restaurant is run by very friendly Egyptians, and service was very attentive.
I can reccomend this restaurant, and will return."
rn380461617,"Reviewed June 6, 2016 ", Kata Beach,Cairo Restaurant,"I guess its the best Arabic restaurant in Phuket , food quality, so good , the place is well Air conditioned and designed. The staff are extremely friendly."
